OPC-N3 Iss1.1 FirmwareVer=1.17............................BS
OPC-N3 177470302                                            
Config info:
LaserDAC,156
FanDAC,255
ToFtoSFRfactor,58
PVP(us/48),48
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23
BoundaryADC,14,40,80,120,145,215,340,590,846,1363,2029,2848,4119,5527,7076,8624,10204,11815,13457,15897,18305,20698,22966,25140,27158
Boundary_um,0.350,0.460,0.660,1.000,1.300,1.700,2.300,3.000,4.000,5.200,6.500,8.000,10.000,12.000,14.000,16.000,18.000,20.000,22.000,25.000,28.000,31.000,34.000,37.000,40.000
BinWeighting,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Temp(C),RH(%),PM_1.000(ug/m^3),PM_2.500(ug/m^3),PM_10.000(ug/m^3),#RjtGlitch,#RjtLong,#RjtRatio,#RjtRange,#FanRevs,LaserStatus
14,2,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,34,0,0.680,4.940,27.309,28.944,0.805,3.284,4.075,1,0,19,1,0,609
20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.930,27.309,28.973,0.345,0.405,0.405,0,0,24,1,0,609
17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,4.950,27.323,28.944,0.196,0.200,0.200,2,0,18,4,0,609
18,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.960,27.323,28.960,0.471,0.543,0.543,2,0,17,6,0,609
13,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,39,0.680,4.960,27.323,28.944,0.376,2.032,6.850,1,0,19,2,0,609
14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.930,27.323,28.931,0.241,0.251,0.251,1,0,19,5,0,609
12,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,5.000,27.323,28.914,0.168,0.174,53.612,1,0,17,0,0,609
12,4,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,37,0,0.680,4.970,27.323,28.960,0.544,3.765,7.082,0,0,19,3,0,609
22,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.970,27.349,28.931,0.619,1.425,1.529,0,0,16,2,0,609
13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,5.040,27.323,28.944,0.317,0.379,0.379,0,0,18,2,0,609
17,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,50,32,0.680,4.860,27.336,28.963,0.587,3.215,8.488,0,0,17,2,0,609
21,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,0,0,0.680,4.870,27.336,28.903,0.570,2.448,4.032,0,0,21,4,0,609
16,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,26,0,0,0.680,4.770,27.323,28.900,0.391,0.573,0.580,1,0,21,2,0,609
14,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,46,0,0.680,4.820,27.309,28.853,0.470,1.343,1.695,2,0,21,4,0,609
11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.880,27.323,28.914,0.272,0.310,0.310,0,0,15,0,0,609
14,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31,0,0,0.680,4.890,27.323,28.931,0.577,1.987,2.158,2,0,22,3,0,609
15,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,37,46,0,0.680,4.810,27.309,28.868,0.502,1.842,2.254,4,0,17,3,0,609
10,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0.680,4.810,27.323,28.914,0.431,0.689,0.697,0,0,14,2,0,609
20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.810,27.336,28.903,0.328,0.387,0.388,1,0,13,3,0,609
13,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,33,0,0,0.680,4.890,27.349,28.873,0.456,1.010,1.070,0,0,22,0,0,609
18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,0,0.680,4.960,27.323,28.871,0.280,0.290,39.688,0,0,23,0,0,609
16,6,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,0,0,0.680,5.030,27.349,28.903,0.658,1.593,1.702,1,0,22,2,0,609
16,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0.680,5.030,27.323,28.900,0.402,1.591,1.980,1,0,16,2,0,609
9,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,0,0,0.680,5.030,27.349,28.917,0.467,1.391,1.500,0,0,25,3,0,609
13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0.680,5.030,27.349,28.873,0.179,0.948,1.285,1,0,17,1,0,609
9,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.950,27.336,28.854,0.386,1.645,3.139,1,0,24,2,0,609
13,4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,29,43,0.670,5.020,27.336,28.841,0.457,2.559,7.682,2,0,11,2,0,610
18,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,5.040,27.323,28.839,0.366,0.429,0.429,1,0,22,2,0,609
13,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,40,30,0,0.680,5.070,27.336,28.871,0.486,3.776,17.408,2,0,10,3,0,609
11,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,31,0,0.680,4.970,27.349,28.809,0.509,2.196,2.647,0,0,10,2,0,609
15,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.900,27.336,28.841,0.392,0.804,0.857,1,0,17,2,0,609
16,3,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,0,0,43,0.680,4.800,27.349,28.857,0.303,2.511,79.977,1,0,14,1,0,609
11,3,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,36,0,0.680,4.770,27.381,28.813,0.462,3.713,6.028,1,0,21,1,0,609
16,4,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,43,0,0.680,4.670,27.349,28.809,0.560,3.086,5.087,0,0,16,1,0,609
17,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,29,0,0.680,4.670,27.368,28.857,0.487,2.678,15.887,2,0,29,2,0,609
14,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,26,0,0,0.680,4.610,27.336,28.886,0.357,0.542,0.549,2,0,17,2,0,609
15,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,38,0,0.680,4.550,27.349,28.795,0.583,2.519,16.021,2,0,18,2,0,609
13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0.680,4.460,27.368,28.844,0.293,0.332,0.332,0,0,18,4,0,609
16,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.540,27.368,28.844,0.429,0.477,0.477,1,0,19,1,0,609
17,3,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,40,0,0.680,4.480,27.381,28.844,0.601,3.776,17.923,3,0,15,2,0,609
15,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.470,27.368,28.857,0.462,1.321,1.436,2,0,18,3,0,610
18,6,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.550,27.368,28.827,0.572,2.141,45.299,2,0,17,0,0,609
12,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,0,0,0.680,4.630,27.349,28.809,0.423,1.578,14.487,1,0,15,3,0,609
10,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.600,27.368,28.844,0.400,0.866,59.008,0,0,18,3,0,609
10,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,33,0,0.680,4.600,27.368,28.795,0.323,2.823,4.854,1,0,14,1,0,609
11,4,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,0,0,0.680,4.660,27.368,28.784,0.527,3.704,6.946,1,0,18,2,0,610
13,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.680,4.600,27.381,28.798,0.395,1.721,3.329,0,2,16,4,0,609
13,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,30,0,0.680,4.570,27.368,28.795,0.656,2.498,2.988,0,0,18,0,0,610
18,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,34,0,0.680,4.600,27.381,28.827,0.432,2.542,4.518,2,0,21,1,0,610
16,6,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0.680,4.570,27.395,28.813,0.575,2.763,71.273,0,0,20,4,0,609
12,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,0,0,0.680,4.640,27.408,28.786,0.395,0.609,0.616,1,0,23,3,0,609
15,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,0,0,0.680,4.660,27.368,28.767,0.328,0.484,0.490,2,0,20,1,0,610
17,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,33,0,0.680,4.690,27.368,28.784,0.612,1.796,2.172,2,0,26,5,0,610
12,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,38,0,0.680,4.760,27.395,28.770,0.390,1.599,2.009,0,0,19,3,0,610
13,3,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,33,0,0.680,4.770,27.381,28.754,0.470,2.214,27.088,1,0,22,3,0,610
14,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,0,51,0.680,4.780,27.381,28.767,0.447,4.398,23.447,0,0,16,2,0,610
17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,4.810,27.368,28.767,0.262,0.295,0.295,1,0,14,3,0,610
16,3,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,45,0,0.680,4.740,27.349,28.795,0.729,2.520,2.958,1,0,18,2,0,609
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.740,27.381,28.754,0.126,0.127,0.127,1,0,14,2,0,610
17,3,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,37,0,0.680,4.700,27.381,28.754,0.701,2.616,3.345,0,0,17,3,0,610
12,4,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.650,27.408,28.740,0.402,3.013,17.505,0,0,21,2,0,610
9,4,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.610,27.395,28.738,0.566,4.363,19.148,0,0,14,4,0,609
14,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0.680,4.580,27.381,28.784,0.738,1.792,1.912,1,0,14,1,0,610
20,3,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,31,0,0.680,4.540,27.395,28.722,0.704,4.104,5.337,0,0,19,3,0,610
13,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,4.480,27.395,28.738,0.374,1.200,1.314,0,0,19,2,0,610
16,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,37,0,0.680,4.600,27.395,28.770,0.658,2.486,2.973,1,0,22,4,0,610
13,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,4.710,27.408,28.757,0.448,0.906,0.961,0,0,17,4,0,609
11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.710,27.408,28.725,0.239,0.299,0.300,2,0,18,4,0,610
15,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,28,0,0.680,4.710,27.381,28.738,0.445,1.717,2.132,0,0,14,2,0,609
8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.700,27.395,28.722,0.132,1.364,2.937,0,0,20,4,0,610
17,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.690,27.395,28.693,0.457,0.890,0.945,0,0,13,2,0,610
18,6,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,36,0,0.680,4.680,27.408,28.770,0.804,3.868,5.927,1,0,16,0,0,610
12,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.700,27.408,28.740,0.341,0.744,0.798,0,0,18,3,0,610
18,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,30,0,0.680,4.740,27.395,28.722,0.547,2.287,2.760,1,0,21,0,0,610
21,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,38,0,0.680,4.750,27.368,28.706,0.468,2.562,4.476,1,0,23,1,0,610
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,4.700,27.395,28.754,0.264,0.271,0.271,0,0,21,4,0,610
16,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,31,0,0,0.680,4.730,27.395,28.722,0.614,0.911,0.919,1,0,12,4,0,610
15,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.750,27.424,28.694,0.364,1.977,3.587,2,0,12,1,0,610
11,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,0,0,0.680,4.710,27.395,28.693,0.500,2.303,3.935,1,0,14,1,0,610
12,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.660,27.424,28.667,0.402,1.199,1.310,1,0,18,1,0,610
20,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,43,0,0.680,4.690,27.408,28.725,0.416,1.303,1.665,1,0,20,4,0,610
14,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.650,27.408,28.679,0.272,2.764,5.944,3,0,19,2,0,610
20,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0.680,4.610,27.408,28.693,0.413,2.157,15.226,2,0,15,2,0,610
17,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.630,27.408,28.708,0.310,1.569,3.166,0,0,19,4,0,610
9,5,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,36,0.680,4.770,27.424,28.711,0.426,2.154,7.164,0,0,21,4,0,610
18,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.750,27.408,28.693,0.405,0.449,0.449,0,0,17,1,0,610
16,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,32,0,0.670,4.730,27.408,28.740,0.505,2.594,3.376,1,0,12,2,0,609
16,5,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,43,0.680,4.690,27.381,28.722,0.493,3.571,10.249,1,0,28,1,0,610
14,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,33,0,0.680,4.690,27.424,28.679,0.572,2.245,2.716,0,0,13,2,0,610
16,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,32,0,0.680,4.740,27.408,28.679,0.417,1.654,2.066,0,0,17,4,0,610
14,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,33,0.680,4.750,27.408,28.708,0.285,2.630,20.188,1,0,17,0,0,610
17,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.780,27.424,28.726,0.432,1.789,14.340,2,0,12,1,0,610
15,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.790,27.424,28.667,0.289,1.529,3.073,1,0,21,4,0,610
22,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,0,0,0.680,4.780,27.424,28.667,0.514,0.724,0.732,3,0,16,2,0,610
28,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,0,54,0.680,4.750,27.451,28.653,0.663,2.540,7.578,0,0,17,2,0,610
16,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,34,0,0,0.680,4.740,27.424,28.679,0.563,2.138,3.712,3,0,26,2,0,610
19,4,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,41,0,0.680,4.760,27.408,28.665,0.556,3.276,16.544,1,0,23,4,0,610
18,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,0,0.680,4.800,27.395,28.648,0.487,2.250,3.851,1,0,23,1,0,610
13,2,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,0,0,0.680,4.750,27.408,28.708,0.399,4.226,8.903,0,0,12,2,0,610
18,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.710,27.424,28.667,0.537,1.513,26.345,3,0,18,2,0,609
18,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,32,0,0.680,4.700,27.424,28.619,0.446,1.335,1.696,2,0,22,3,0,610
18,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,39,0,0.680,4.740,27.408,28.619,0.355,1.206,1.563,1,0,12,4,0,610
17,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,31,0,0,0.680,4.810,27.424,28.635,0.566,1.270,1.337,0,0,19,5,0,610
26,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,37,0,0.680,4.740,27.424,28.651,0.514,3.026,28.415,2,0,14,2,0,610
17,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,33,0,0.680,4.740,27.451,28.606,0.345,1.195,1.553,0,0,15,3,0,610
16,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.730,27.424,28.667,0.390,0.816,0.871,1,0,19,4,0,610
17,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28,0,0,0.680,4.760,27.408,28.635,0.464,0.674,0.682,1,0,11,2,0,610
11,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,34,0,0.680,4.820,27.438,28.621,0.474,1.484,1.843,0,0,23,3,0,610
21,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.840,27.408,28.587,0.514,2.152,3.733,0,0,16,2,0,610
26,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28,0,0,0.680,4.780,27.424,28.606,0.551,2.452,28.419,0,0,13,2,0,610
16,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,0,0,0.680,4.770,27.438,28.651,0.474,1.951,14.535,2,0,13,2,0,610
17,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,41,0,0,0.680,4.790,27.424,28.635,0.552,1.169,1.230,4,0,18,2,0,610
5,4,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.780,27.451,28.638,0.339,3.177,6.325,1,0,23,2,0,610
17,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,44,56,0,0.680,4.760,27.424,28.667,0.343,1.303,1.666,1,0,17,1,0,610
19,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.820,27.408,28.679,0.439,1.705,3.240,2,0,20,2,0,610
12,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,43,0.680,4.830,27.438,28.621,0.487,2.220,7.168,0,0,16,2,0,610
19,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,0,0,0.680,4.800,27.438,28.589,0.644,1.618,1.732,0,0,21,2,0,610
21,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,41,0,0.680,4.820,27.438,28.574,0.660,2.962,3.731,1,0,14,1,0,610
14,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0.680,4.810,27.438,28.560,0.483,2.031,3.582,1,0,19,4,0,610
15,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.810,27.408,28.570,0.460,3.386,17.450,0,0,19,2,0,610
16,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,45,32,0,0.680,4.770,27.424,28.635,0.557,2.313,2.783,0,0,15,4,0,610
7,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,30,0,0.680,4.780,27.451,28.621,0.306,2.713,4.668,0,0,16,0,0,610
20,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.770,27.451,28.592,0.485,2.145,3.750,0,0,17,2,0,610
12,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,0,0,0.680,4.780,27.451,28.606,0.681,3.010,4.678,0,0,12,4,0,610
14,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,30,0,0.680,4.610,27.438,28.621,0.429,1.311,1.679,1,0,19,6,0,610
18,5,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,40,0,0.680,4.630,27.438,28.638,0.569,1.695,42.876,0,0,24,3,0,610
16,3,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,36,42,0.680,4.700,27.451,28.621,0.385,4.190,14.664,1,0,12,2,0,610
11,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,0.680,4.660,27.438,28.638,0.224,1.059,1.422,0,0,23,0,0,610
16,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,32,0,0.680,4.670,27.438,28.589,0.335,1.559,1.977,3,0,20,3,0,610
22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.700,27.438,28.621,0.347,0.383,51.897,1,0,7,2,0,610
12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,0,0,0.680,4.720,27.464,28.607,0.301,0.480,0.487,1,0,17,0,0,610
18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,4.690,27.451,28.638,0.301,0.696,0.751,1,0,18,7,0,610
17,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,0,0,0.680,4.600,27.438,28.589,0.718,2.342,15.392,1,0,23,4,0,610
13,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,0,0,0.680,4.560,27.464,28.607,0.350,0.537,0.544,1,0,20,2,0,610
16,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,32,0,0.680,4.560,27.438,28.589,0.450,2.607,4.600,1,0,21,3,0,610
18,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,4.630,27.451,28.606,0.398,0.467,0.467,0,0,16,2,0,610
16,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,33,0,0,0.680,4.520,27.438,28.589,0.811,1.535,1.600,1,0,24,1,0,610
