OPC-N2 FirmwareVer=OPC-018.2..............................BD
OPC-N2 176880013                                            
Config info:
GSC,1.000
LaserDAC,183
FanDAC,255
ToFtoSFRfactor,74
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
10,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,19,23,0,0,3.687,1.387,1.058,1.707,2.056
11,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,19,0,23,0,3.690,1.387,1.368,2.197,2.584
6,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3.690,1.387,0.960,1.456,1.471
16,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,19,27,0,39,3.696,1.388,1.467,2.050,3.354
11,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,3.696,1.387,1.274,1.994,2.331
7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.693,1.388,0.912,1.152,1.155
6,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,20,21,0,27,3.694,1.383,1.133,1.836,3.144
8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.694,1.387,1.305,1.832,1.840
9,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,17,24,25,0,3.703,1.388,1.012,1.503,1.568
8,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,20,21,28,0,3.703,1.387,1.180,1.879,1.995
7,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,20,25,0,0,3.703,1.387,1.148,1.697,1.724
5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,19,0,27,0,3.706,1.387,0.517,0.833,0.901
5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,3.670,1.346,1.050,1.340,1.344
7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3.670,1.383,0.547,0.650,0.655
7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.661,1.388,1.583,2.097,2.104
13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,3.647,1.387,1.055,1.104,1.104
15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,3.620,1.387,1.632,1.916,1.920
7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,3.606,1.387,0.783,0.924,0.926
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.606,1.388,0.508,0.522,0.522
6,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,18,24,0,27,3.628,1.388,0.943,1.628,2.961
9,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,3.581,1.383,1.588,2.174,2.189
13,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,35,3.581,1.387,1.304,1.974,3.319
8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.585,1.388,1.289,1.666,1.672
6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,19,21,0,0,3.589,1.387,0.761,1.351,5.757
7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.596,1.387,1.157,1.366,1.368
10,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,26,27,0,0,3.566,1.387,1.232,1.587,1.598
11,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,3.515,1.387,1.451,1.836,1.848
8,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,19,0,25,0,3.521,1.383,1.059,1.816,2.222
12,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,20,0,27,27,3.529,1.387,1.443,2.172,3.587
13,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,23,21,0,0,3.523,1.387,1.632,2.472,14.043
12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,21,0,0,3.545,1.387,1.339,1.608,1.615
13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3.536,1.387,1.803,2.219,2.224
11,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3.536,1.387,1.167,1.703,1.777
9,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,17,27,0,0,3.547,1.388,0.998,1.554,1.902
8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3.535,1.383,1.410,1.732,1.736
13,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,29,0,0,3.566,1.387,1.655,1.969,1.976
10,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,21,26,0,0,3.564,1.387,1.636,2.142,2.156
5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.564,1.387,0.826,1.154,1.160
2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.569,1.388,0.424,0.557,0.558
13,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,3.569,1.388,1.161,1.699,2.045
7,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,17,19,27,0,3.579,1.388,1.005,1.524,1.588
13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,23,0,0,3.594,1.383,1.246,1.409,1.414
13,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,17,31,0,0,3.604,1.387,1.444,1.908,1.931
15,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.632,1.387,1.749,2.086,2.102
10,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.636,1.387,1.565,2.076,2.096
7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.662,1.387,0.988,1.089,1.090
10,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3.647,1.388,1.261,1.564,1.580
5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3.647,1.387,0.900,1.400,1.414
3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,33,0,0,3.666,1.388,0.625,0.786,0.791
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.664,1.383,0.982,1.028,1.028
13,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,22,23,0,0,3.648,1.388,1.644,2.033,2.042
12,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,17,23,0,0,3.703,1.387,2.500,3.354,3.369
6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.700,1.387,0.692,0.828,0.830
8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.703,1.388,0.712,0.861,0.876
8,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,18,0,0,0,3.715,1.388,1.111,1.977,2.631
11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,25,0,0,3.726,1.387,1.058,1.210,1.215
14,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,17,27,0,0,3.752,1.383,1.435,1.835,1.868
11,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,22,0,0,35,3.725,1.387,1.553,2.493,4.106
10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,3.724,1.387,1.063,1.493,5.735
7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,3.724,1.387,0.537,0.639,0.644
15,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,15,25,0,0,3.739,1.388,1.532,1.982,2.004
11,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,23,27,0,0,3.729,1.387,1.230,1.563,1.571
13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.746,1.387,1.702,2.095,2.100
7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,3.746,1.383,0.682,0.884,0.891
15,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,3.744,1.388,1.439,1.912,2.236
12,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,29,0,3.755,1.387,1.671,2.311,2.371
11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,3.717,1.387,1.015,1.080,1.080
12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,3.713,1.387,1.120,1.569,1.896
10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,3.669,1.387,1.227,1.416,1.417
7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,27,22,0,0,3.649,1.387,0.867,1.185,1.196
9,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,18,21,0,29,3.662,1.383,1.087,1.677,2.994
9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.669,1.387,0.912,1.086,1.101
8,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,19,31,25,0,3.676,1.346,0.930,1.379,1.455
6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,23,29,0,0,3.659,1.387,1.166,1.621,1.631
10,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.659,1.387,1.189,1.632,1.651
10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,27,0,0,3.672,1.388,1.002,1.154,1.159
12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,3.664,1.387,1.025,1.161,1.166
15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,3.643,1.383,1.504,1.765,1.768
10,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.651,1.387,1.137,1.418,1.434
13,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,31,0,3.636,1.387,1.471,1.844,1.901
8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.639,1.387,1.243,1.533,1.536
9,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,25,27,0,0,3.626,1.387,1.120,1.459,1.467
10,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.626,1.387,1.023,1.607,5.967
11,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,23,25,0,0,3.611,1.388,1.276,1.962,2.319
4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,17,21,0,0,3.621,1.383,0.809,1.230,1.243
7,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,17,29,27,0,3.641,1.387,0.829,1.330,1.445
11,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,19,21,23,0,3.645,1.387,1.451,2.186,2.265
10,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,21,23,0,3.645,1.387,0.938,1.636,2.029
3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.647,1.387,0.732,0.907,0.909
11,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,23,0,3.651,1.388,1.674,2.411,2.474
11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3.651,1.387,0.835,0.947,0.952
13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.655,1.374,1.515,1.877,1.882
8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3.655,1.387,0.590,0.782,0.837
7,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,17,21,0,0,3.664,1.388,0.823,1.357,1.694
8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3.680,1.387,1.135,1.480,1.486
11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,21,0,0,3.689,1.387,1.095,1.330,1.336
11,3,1,3,0,1,1,0,0,0,0,0,0,0,0,0,24,29,25,0,3.655,1.387,1.466,2.408,2.810
9,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,25,0,0,3.669,1.387,1.323,1.621,1.628
8,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3.669,1.383,0.943,1.368,1.391
13,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,17,22,0,0,3.688,1.388,1.404,1.753,1.764
7,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,21,21,0,37,3.680,1.387,1.354,2.162,3.472
9,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.672,1.387,1.181,1.480,1.496
12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.672,1.387,0.862,1.192,1.522
6,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,18,19,0,0,3.685,1.388,1.017,1.670,2.006
11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3.685,1.387,0.827,0.938,0.943
11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.688,1.384,1.052,1.199,1.201
12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.689,1.387,1.483,1.697,1.699
10,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,21,0,0,3.695,1.387,1.143,1.397,1.404
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.698,1.387,0.616,0.652,0.652
8,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,19,23,23,0,3.707,1.388,1.135,1.579,1.640
7,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,20,28,0,0,3.707,1.387,1.094,1.481,1.506
13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.707,1.387,1.212,1.442,1.445
10,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,17,23,0,0,3.716,1.384,1.166,1.500,1.508
10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.718,1.387,0.850,1.003,1.017
6,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,3.730,1.387,1.105,1.764,2.094
11,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,27,0,3.714,1.387,1.059,1.377,1.433
12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,19,0,0,3.726,1.387,1.128,1.283,1.288
10,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,27,0,3.737,1.387,1.539,2.178,2.238
13,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,22,21,0,0,3.724,1.387,1.957,2.731,2.759
7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,3.710,1.383,1.171,1.462,1.469
8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,25,0,0,3.710,1.387,0.997,1.246,1.253
11,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,15,23,33,0,3.725,1.387,1.338,2.020,2.091
10,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,27,27,25,0,3.703,1.387,1.184,1.692,1.754
9,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,24,22,27,0,3.680,1.387,1.584,2.409,2.479
8,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.689,1.387,1.011,1.365,1.383
9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3.667,1.387,1.426,1.738,1.742
9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0,0,3.662,1.387,0.933,1.084,1.089
7,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,16,17,0,0,3.699,1.383,1.349,1.824,1.834
7,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,3.653,1.387,1.315,1.737,1.755
9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.657,1.387,1.064,1.311,1.314
10,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,21,23,0,0,3.648,1.387,1.559,2.271,2.611
9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,3.617,1.387,1.022,1.107,1.107
12,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,35,25,0,0,3.575,1.346,1.446,1.901,1.915
6,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,18,27,0,0,3.604,1.387,1.156,1.567,1.589
6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,29,0,0,3.609,1.383,0.759,0.989,0.996
15,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.630,1.387,1.627,1.942,1.958
10,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,19,22,23,0,3.642,1.387,1.196,1.638,1.703
9,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.649,1.387,1.487,1.964,1.971
13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,25,0,0,3.647,1.387,1.102,1.240,1.245
8,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,3.650,1.387,0.948,1.337,1.669
10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3.650,1.387,0.764,0.873,0.878
4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,27,0,3.640,1.384,0.701,1.035,1.092
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.640,1.387,0.719,0.740,0.740
6,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.659,1.388,1.146,1.624,1.644
12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,25,0,0,3.663,1.387,1.174,1.413,1.419
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3.693,1.387,0.879,0.941,0.941
10,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,18,28,0,0,3.717,1.388,1.448,1.942,1.968
10,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,19,21,0,0,3.720,1.387,1.188,1.632,1.654
9,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,27,0,3.729,1.383,1.064,1.479,1.537
7,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,3.729,1.387,0.800,1.189,1.246
7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.734,1.388,0.729,0.786,0.787
12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.734,1.388,1.133,1.359,1.362
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.745,1.388,1.286,1.359,1.359
16,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,16,23,0,0,3.768,1.388,1.583,1.930,1.941
14,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,23,0,0,3.765,1.387,1.708,2.174,2.187
12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,3.736,1.383,1.110,1.257,1.258
9,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,18,22,0,35,3.752,1.387,1.222,1.904,3.190
5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3.752,1.387,0.394,0.491,0.496
4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3.767,1.388,0.541,0.670,0.672
8,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,21,19,0,0,3.747,1.388,1.497,2.207,2.539
13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.751,1.387,1.290,1.460,1.461
5,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.760,1.387,1.072,1.615,1.635
5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,22,0,25,0,3.726,1.383,0.996,1.398,1.466
14,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,28,29,0,3.726,1.387,1.575,2.342,2.415
10,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,19,22,0,25,3.729,1.388,0.914,1.458,2.751
9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.715,1.387,1.261,1.467,1.469
6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.715,1.387,0.930,1.108,1.110
11,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,35,0,3.708,1.387,1.327,1.770,1.827
11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,3.699,1.387,1.194,1.442,1.445
7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,23,0,0,3.734,1.383,1.043,1.311,1.318
9,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,3.734,1.387,1.843,2.758,2.776
10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,23,0,0,3.739,1.388,0.984,1.134,1.138
6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,3.739,1.387,0.472,0.871,1.199
8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,27,0,0,3.742,1.388,0.869,1.095,1.101
9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3.742,1.387,0.820,1.026,1.033
11,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,17,21,0,49,3.751,1.388,1.559,2.505,3.796
7,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,19,0,0,29,3.753,1.383,1.074,1.849,3.147
7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,20,21,0,0,3.751,1.387,1.152,1.671,1.689
10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.749,1.387,1.227,1.491,1.494
8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.749,1.387,0.994,1.312,1.317
5,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,22,27,0,0,3.736,1.388,1.098,1.651,1.675
8,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,21,25,0,0,3.732,1.387,0.944,1.368,1.393
9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.734,1.387,0.750,0.790,0.790
16,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,25,0,3.733,1.388,1.523,1.871,1.927
10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,19,0,0,3.759,1.383,1.246,1.518,1.525
11,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,18,23,0,0,3.769,1.387,1.335,1.686,1.694
8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.766,1.387,1.201,1.481,1.485
8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,23,0,0,3.768,1.387,0.719,0.843,0.847
7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.784,1.387,1.008,1.264,1.267
15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3.784,1.387,1.226,1.442,1.448
5,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,22,0,29,47,3.742,1.388,1.229,1.966,3.300
11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.738,1.383,1.185,1.431,1.435
