 

stn;time;tso005s0;gre000z0;tre200s0;tre005s0;rre150z0;ure000s0
AGMDAR;201807102350;21.2;0;16.0;14.0;0.0;69.8
AGMDAR;201807110000;21.2;0;15.6;13.9;0.0;72.0
AGMDAR;201807110010;21.2;0;16.1;13.9;0.0;68.9
AGMDAR;201807110020;21.1;0;16.1;13.7;0.0;69.1
AGMDAR;201807110030;21.1;0;15.8;13.7;0.0;71.1
AGMDAR;201807110040;21.0;0;15.0;13.6;0.0;74.9
AGMDAR;201807110050;21.0;0;16.6;13.4;0.0;65.3
AGMDAR;201807110100;21.0;0;16.6;13.2;0.0;65.7
AGMDAR;201807110110;20.9;0;16.9;13.0;0.0;64.9
AGMDAR;201807110120;20.9;0;16.8;13.1;0.0;66.9
AGMDAR;201807110130;20.8;0;17.2;13.2;0.0;65.5
AGMDAR;201807110140;20.8;0;17.0;12.9;0.0;66.7
AGMDAR;201807110150;20.8;0;16.3;13.0;0.0;70.1
AGMDAR;201807110200;20.7;0;16.1;13.2;0.0;71.0
AGMDAR;201807110210;20.7;0;16.3;13.4;0.0;69.5
AGMDAR;201807110220;20.6;0;16.4;13.2;0.0;69.0
AGMDAR;201807110230;20.6;0;15.8;12.8;0.0;72.0
AGMDAR;201807110240;20.6;0;15.7;12.7;0.0;71.7
AGMDAR;201807110250;20.5;0;15.9;12.6;0.0;71.1
AGMDAR;201807110300;20.5;0;14.9;12.5;0.0;75.9
AGMDAR;201807110310;20.5;0;14.8;12.3;0.0;76.5
AGMDAR;201807110320;20.4;0;14.9;12.1;0.0;75.6
AGMDAR;201807110330;20.4;0;15.3;11.7;0.0;73.3
AGMDAR;201807110340;20.3;1;15.1;11.8;0.0;73.8
AGMDAR;201807110350;20.3;2;15.0;11.9;0.0;74.2
AGMDAR;201807110400;20.3;5;15.9;11.7;0.0;69.7
AGMDAR;201807110410;20.2;12;15.0;11.8;0.0;74.1
AGMDAR;201807110420;20.2;31;15.4;12.3;0.0;72.0
AGMDAR;201807110430;20.2;56;14.7;13.2;0.0;75.9
AGMDAR;201807110440;20.1;79;15.0;14.2;0.0;75.0
AGMDAR;201807110450;20.1;103;15.3;14.9;0.0;74.3
AGMDAR;201807110500;20.1;133;16.0;16.1;0.0;70.9
AGMDAR;201807110510;20.1;162;16.5;17.4;0.0;69.5
AGMDAR;201807110520;20.0;191;17.0;18.7;0.0;67.8
AGMDAR;201807110530;20.0;220;17.3;19.8;0.0;68.4
AGMDAR;201807110540;20.0;251;17.6;20.5;0.0;65.9
AGMDAR;201807110550;20.0;283;17.7;21.0;0.0;64.7
AGMDAR;201807110600;19.9;314;17.7;21.2;0.0;65.3
AGMDAR;201807110610;19.9;348;17.5;21.6;0.0;65.6
AGMDAR;201807110620;19.9;381;17.7;21.7;0.0;66.7
AGMDAR;201807110630;-;-;-;-;-;-
AGMDAR;201807110640;19.9;428;17.9;23.5;0.0;66.2
AGMDAR;201807110650;19.9;484;18.2;24.6;0.0;66.2
AGMDAR;201807110700;19.9;510;18.4;25.5;0.0;64.9
AGMDAR;201807110710;19.9;540;18.7;25.6;0.0;62.8
AGMDAR;201807110720;19.9;576;19.2;26.5;0.0;60.4
AGMDAR;201807110730;19.9;607;19.4;27.2;0.0;57.4
AGMDAR;201807110740;20.0;638;19.5;27.8;0.0;55.8
AGMDAR;201807110750;20.0;666;19.4;28.7;0.0;54.2
AGMDAR;201807110800;20.0;688;20.0;29.8;0.0;52.6
AGMDAR;201807110810;20.0;721;19.6;29.4;0.0;52.5
AGMDAR;201807110820;20.0;751;20.0;30.7;0.0;52.7
AGMDAR;201807110830;20.1;771;19.9;31.4;0.0;52.4
AGMDAR;201807110840;20.1;796;20.3;31.4;0.0;52.4
AGMDAR;201807110850;20.1;819;20.3;31.4;0.0;50.3
AGMDAR;201807110900;20.2;841;20.3;32.2;0.0;50.2
AGMDAR;201807110910;20.2;863;20.8;32.4;0.0;49.8
AGMDAR;201807110920;20.2;883;20.9;33.2;0.0;50.3
AGMDAR;201807110930;20.3;896;20.9;32.9;0.0;50.2
AGMDAR;201807110940;20.3;915;20.9;33.3;0.0;49.7
AGMDAR;201807110950;20.4;929;21.2;33.1;0.0;49.6
AGMDAR;201807111000;20.5;935;21.1;34.0;0.0;48.6
AGMDAR;201807111010;20.5;954;21.8;35.1;0.0;48.6
AGMDAR;201807111020;20.6;965;21.4;34.5;0.0;48.8
AGMDAR;201807111030;20.6;970;21.9;35.5;0.0;48.3
AGMDAR;201807111040;20.7;979;21.7;34.5;0.0;49.2
AGMDAR;201807111050;20.8;987;22.1;35.6;0.0;48.4
AGMDAR;201807111100;20.9;985;22.0;34.6;0.0;48.4
AGMDAR;201807111110;20.9;913;22.3;34.7;0.0;48.0
AGMDAR;201807111120;21.0;988;22.7;37.0;0.0;46.6
AGMDAR;201807111130;21.1;988;22.8;37.7;0.0;46.6
AGMDAR;201807111140;21.2;991;22.7;36.0;0.0;46.5
AGMDAR;201807111150;21.2;980;22.9;35.6;0.0;46.1
AGMDAR;201807111200;21.3;985;22.9;35.5;0.0;45.7
AGMDAR;201807111210;21.4;986;23.1;35.8;0.0;44.9
AGMDAR;201807111220;21.4;978;22.9;35.5;0.0;44.7
AGMDAR;201807111230;21.5;969;23.2;34.4;0.0;43.5
AGMDAR;201807111240;21.6;963;23.1;34.5;0.0;42.4
AGMDAR;201807111250;21.7;950;23.3;34.2;0.0;42.4
AGMDAR;201807111300;21.7;944;23.3;34.0;0.0;41.8
AGMDAR;201807111310;21.8;930;23.3;33.9;0.0;41.8
AGMDAR;201807111320;21.9;914;23.7;34.6;0.0;40.7
AGMDAR;201807111330;21.9;898;23.7;33.4;0.0;41.4
AGMDAR;201807111340;22.0;883;23.6;33.2;0.0;40.5
AGMDAR;201807111350;22.0;864;23.7;32.2;0.0;40.8
AGMDAR;201807111400;22.1;845;23.9;31.6;0.0;40.1
AGMDAR;201807111410;22.1;826;23.9;31.2;0.0;40.3
AGMDAR;201807111420;22.2;809;24.3;30.5;0.0;40.0
AGMDAR;201807111430;22.2;788;24.4;30.4;0.0;40.1
AGMDAR;201807111440;22.3;759;24.2;29.5;0.0;39.4
AGMDAR;201807111450;22.3;723;24.0;28.8;0.0;39.1
AGMDAR;201807111500;22.3;710;24.1;28.8;0.0;38.5
AGMDAR;201807111510;22.3;685;24.2;28.1;0.0;39.6
AGMDAR;201807111520;22.4;661;24.2;27.0;0.0;39.1
AGMDAR;201807111530;22.4;637;24.1;26.5;0.0;39.7
AGMDAR;201807111540;22.4;607;24.0;25.5;0.0;39.8
AGMDAR;201807111550;22.4;578;24.1;24.9;0.0;39.7
AGMDAR;201807111600;22.4;543;23.9;24.5;0.0;39.0
AGMDAR;201807111610;22.4;511;23.9;24.3;0.0;38.9
AGMDAR;201807111620;22.4;481;23.9;23.8;0.0;39.1
AGMDAR;201807111630;22.4;398;23.7;23.3;0.0;39.1
AGMDAR;201807111640;22.4;394;23.6;23.0;0.0;39.1
AGMDAR;201807111650;22.3;293;23.3;22.6;0.0;40.0
AGMDAR;201807111700;22.3;292;23.2;22.2;0.0;40.4
AGMDAR;201807111710;22.3;310;23.0;22.0;0.0;40.7
AGMDAR;201807111720;22.3;238;22.9;21.8;0.0;41.0
AGMDAR;201807111730;22.3;218;22.7;21.5;0.0;40.8
AGMDAR;201807111740;22.3;77;22.3;21.0;0.0;42.2
AGMDAR;201807111750;22.2;150;22.4;20.9;0.0;41.8
AGMDAR;201807111800;22.2;117;22.3;20.8;0.0;41.7
AGMDAR;201807111810;22.2;110;22.1;20.5;0.0;41.8
AGMDAR;201807111820;22.1;114;21.9;20.3;0.0;42.8
AGMDAR;201807111830;22.1;97;21.6;19.8;0.0;43.6
AGMDAR;201807111840;22.1;23;21.2;19.5;0.0;44.2
AGMDAR;201807111850;22.0;17;20.7;19.1;0.0;46.9
AGMDAR;201807111900;22.0;13;20.4;18.7;0.0;48.2
AGMDAR;201807111910;22.0;10;20.3;18.4;0.0;47.8
AGMDAR;201807111920;21.9;7;20.2;18.2;0.0;47.6
AGMDAR;201807111930;-;-;-;-;-;-
AGMDAR;201807111940;21.9;2;20.0;17.8;0.0;48.1
AGMDAR;201807111950;21.8;1;19.8;17.8;0.0;47.9
AGMDAR;201807112000;21.8;0;19.1;17.5;0.0;51.2
AGMDAR;201807112010;21.8;0;18.9;17.3;0.0;52.4
AGMDAR;201807112020;21.7;0;18.6;16.7;0.0;52.7
AGMDAR;201807112030;21.7;0;18.5;16.0;0.0;52.4
AGMDAR;201807112040;21.7;0;18.1;15.4;0.0;53.9
AGMDAR;201807112050;21.6;0;17.7;14.9;0.0;55.7
AGMDAR;201807112100;21.6;0;17.8;14.6;0.0;54.6
AGMDAR;201807112110;21.5;0;17.2;14.5;0.0;57.3
AGMDAR;201807112120;21.5;0;17.1;14.4;0.0;57.6
AGMDAR;201807112130;21.5;0;16.9;14.3;0.0;58.5
AGMDAR;201807112140;21.4;0;16.3;14.2;0.0;61.0
AGMDAR;201807112150;21.4;0;16.4;13.9;0.0;59.9
AGMDAR;201807112200;21.3;0;16.5;13.6;0.0;58.4
AGMDAR;201807112210;21.3;0;15.4;13.4;0.0;65.5
AGMDAR;201807112220;21.3;0;15.0;13.3;0.0;68.0
AGMDAR;201807112230;21.2;0;15.4;13.1;0.0;66.6
AGMDAR;201807112240;21.2;0;16.4;12.8;0.0;59.5
AGMDAR;201807112250;21.1;0;17.0;12.5;0.0;55.3
AGMDAR;201807112300;21.1;0;17.1;12.4;0.0;54.3
AGMDAR;201807112310;21.0;0;16.9;12.3;0.0;54.9
AGMDAR;201807112320;21.0;0;17.0;12.3;0.0;54.3
AGMDAR;201807112330;21.0;0;15.5;12.1;0.0;61.4
AGMDAR;201807112340;20.9;0;14.6;12.3;0.0;65.3
AGMDAR;201807112350;20.9;0;15.7;12.1;0.0;58.9
AGMDAR;201807120000;20.8;0;15.4;12.1;0.0;59.4
AGMDAR;201807120010;20.8;0;15.6;12.0;0.0;58.6
AGMDAR;201807120020;20.7;0;15.6;12.2;0.0;57.7
AGMDAR;201807120030;20.7;0;15.8;12.2;0.0;56.4
AGMDAR;201807120040;20.7;0;15.6;12.0;0.0;57.2
AGMDAR;201807120050;20.6;0;15.5;11.9;0.0;57.8
AGMDAR;201807120100;20.6;0;16.0;12.0;0.0;55.5
AGMDAR;201807120110;20.5;0;15.6;12.0;0.0;57.4
AGMDAR;201807120120;20.5;0;15.7;11.9;0.0;57.0
AGMDAR;201807120130;20.5;0;15.5;11.6;0.0;57.3
AGMDAR;201807120140;20.4;0;14.3;11.5;0.0;64.1
AGMDAR;201807120150;20.4;0;14.3;11.4;0.0;65.9
AGMDAR;201807120200;20.3;0;14.2;11.4;0.0;66.3
AGMDAR;201807120210;20.3;0;14.5;11.3;0.0;64.9
AGMDAR;201807120220;20.3;0;14.4;11.3;0.0;64.0
AGMDAR;201807120230;20.2;0;14.5;11.3;0.0;62.4
AGMDAR;201807120240;20.2;0;14.4;11.1;0.0;62.9
AGMDAR;201807120250;20.1;0;15.1;11.1;0.0;59.3
AGMDAR;201807120300;20.1;0;14.2;11.2;0.0;63.8
AGMDAR;201807120310;20.1;0;14.4;11.1;0.0;63.1
AGMDAR;201807120320;20.0;0;14.2;11.0;0.0;64.0
AGMDAR;201807120330;20.0;0;13.9;11.0;0.0;65.8
AGMDAR;201807120340;20.0;1;14.3;11.0;0.0;63.5
AGMDAR;201807120350;19.9;3;14.2;10.9;0.0;64.0
AGMDAR;201807120400;19.9;6;14.4;10.8;0.0;63.0
AGMDAR;201807120410;19.8;15;14.7;10.8;0.0;61.6
AGMDAR;201807120420;19.8;36;15.0;11.1;0.0;59.8
AGMDAR;201807120430;19.8;60;15.4;11.9;0.0;58.5
AGMDAR;201807120440;19.8;86;13.9;12.8;0.0;68.7
AGMDAR;201807120450;19.7;112;14.3;13.7;0.0;65.8
AGMDAR;201807120500;19.7;139;15.6;15.4;0.0;65.7
AGMDAR;201807120510;19.7;161;16.1;16.3;0.0;61.2
AGMDAR;201807120520;19.7;150;16.2;17.4;0.0;61.0
AGMDAR;201807120530;19.6;216;16.2;17.9;0.0;61.7
AGMDAR;201807120540;19.6;258;16.9;18.9;0.0;59.6
AGMDAR;201807120550;19.6;294;17.4;19.9;0.0;57.2
AGMDAR;201807120600;19.6;327;17.6;20.5;0.0;57.8
AGMDAR;201807120610;19.6;362;17.9;21.2;0.0;57.0
AGMDAR;201807120620;19.6;398;17.8;21.9;0.0;59.8
AGMDAR;201807120630;-;-;-;-;-;-
AGMDAR;201807120640;19.6;472;17.9;24.2;0.0;60.1
AGMDAR;201807120650;19.6;435;18.0;24.2;0.0;59.5
AGMDAR;201807120700;19.6;500;18.3;24.8;0.0;59.4
AGMDAR;201807120710;19.6;402;18.3;24.2;0.0;57.8
AGMDAR;201807120720;19.6;541;18.5;24.8;0.0;57.8
AGMDAR;201807120730;19.6;639;18.7;26.7;0.0;56.9
AGMDAR;201807120740;19.6;674;19.0;28.2;0.0;55.9
AGMDAR;201807120750;19.6;720;19.5;29.3;0.0;55.5
AGMDAR;201807120800;19.6;750;19.3;30.0;0.0;52.9
AGMDAR;201807120810;19.7;724;19.7;30.4;0.0;52.1
AGMDAR;201807120820;19.7;418;19.5;29.2;0.0;51.5
AGMDAR;201807120830;19.7;642;19.3;27.6;0.0;53.2
AGMDAR;201807120840;19.8;835;20.6;31.6;0.0;51.2
AGMDAR;201807120850;19.8;830;20.5;32.2;0.0;51.7
AGMDAR;201807120900;19.9;693;20.3;32.5;0.0;52.1
AGMDAR;201807120910;19.9;586;20.0;30.8;0.0;53.3
AGMDAR;201807120920;19.9;872;20.3;31.4;0.0;52.1
AGMDAR;201807120930;20.0;792;21.3;32.7;0.0;51.0
AGMDAR;201807120940;20.0;897;21.0;33.3;0.0;50.0
AGMDAR;201807120950;20.1;949;21.2;34.3;0.0;50.0
AGMDAR;201807121000;20.1;963;21.7;34.8;0.0;48.8
AGMDAR;201807121010;20.2;973;22.0;36.2;0.0;46.5
AGMDAR;201807121020;20.2;1018;21.9;36.4;0.0;47.7
AGMDAR;201807121030;20.3;872;21.9;35.3;0.0;47.3
AGMDAR;201807121040;20.4;817;21.8;34.2;0.0;46.3
AGMDAR;201807121050;20.5;816;22.3;36.2;0.0;45.9
AGMDAR;201807121100;20.5;903;22.5;35.6;0.0;46.6
AGMDAR;201807121110;20.6;777;22.3;34.3;0.0;46.5
AGMDAR;201807121120;20.7;1040;22.4;36.2;0.0;46.0
AGMDAR;201807121130;20.8;1034;23.0;37.8;0.0;44.9
AGMDAR;201807121140;20.8;1021;22.9;38.4;0.0;44.2
AGMDAR;201807121150;20.9;979;23.4;39.5;0.0;43.3
AGMDAR;201807121200;21.0;976;23.6;38.9;0.0;44.0
AGMDAR;201807121210;21.1;995;23.5;39.0;0.0;43.9
AGMDAR;201807121220;21.1;1004;24.0;39.9;0.0;43.2
AGMDAR;201807121230;21.2;960;24.4;41.0;0.0;42.2
AGMDAR;201807121240;21.3;894;24.1;38.3;0.0;42.4
AGMDAR;201807121250;21.4;907;23.7;35.9;0.0;42.4
AGMDAR;201807121300;21.5;929;24.3;36.9;0.0;42.0
AGMDAR;201807121310;21.5;940;24.7;37.2;0.0;41.0
AGMDAR;201807121320;21.6;935;24.8;37.0;0.0;40.6
AGMDAR;201807121330;21.7;858;24.8;36.3;0.0;40.2
AGMDAR;201807121340;21.7;802;24.6;34.5;0.0;40.4
AGMDAR;201807121350;21.8;824;25.1;34.3;0.0;40.4
AGMDAR;201807121400;21.9;786;25.5;34.4;0.0;39.7
AGMDAR;201807121410;21.9;806;25.0;32.8;0.0;40.3
AGMDAR;201807121420;22.0;703;25.0;32.2;0.0;40.7
AGMDAR;201807121430;22.0;666;25.2;31.7;0.0;39.8
AGMDAR;201807121440;22.1;640;25.2;30.8;0.0;40.6
AGMDAR;201807121450;22.1;478;25.0;29.5;0.0;40.5
AGMDAR;201807121500;22.2;451;25.1;29.5;0.0;38.9
AGMDAR;201807121510;22.2;528;25.5;29.9;0.0;39.8
AGMDAR;201807121520;22.2;612;25.3;30.1;0.0;39.5
AGMDAR;201807121530;22.3;613;25.8;30.0;0.0;38.3
AGMDAR;201807121540;22.3;560;26.0;29.9;0.0;38.2
AGMDAR;201807121550;22.3;320;25.4;28.7;0.0;38.6
AGMDAR;201807121600;22.3;215;25.2;27.4;0.0;39.4
AGMDAR;201807121610;22.3;206;24.9;26.6;0.0;41.1
AGMDAR;201807121620;22.3;206;24.8;26.2;0.0;42.2
AGMDAR;201807121630;22.3;236;25.0;26.0;0.0;41.1
AGMDAR;201807121640;22.3;230;25.1;26.0;0.0;40.1
AGMDAR;201807121650;22.3;267;25.2;26.0;0.0;41.7
AGMDAR;201807121700;22.4;251;25.0;25.8;0.0;41.3
AGMDAR;201807121710;22.4;262;24.9;25.8;0.0;44.9
AGMDAR;201807121720;22.4;316;24.6;25.7;0.0;46.9
AGMDAR;201807121730;22.3;185;24.4;25.5;0.0;46.6
AGMDAR;201807121740;22.3;283;24.4;25.0;0.0;47.8
AGMDAR;201807121750;22.3;247;24.5;24.5;0.0;47.1
AGMDAR;201807121800;22.3;173;24.3;24.0;0.0;47.5
AGMDAR;201807121810;22.3;126;24.3;23.3;0.0;48.0
AGMDAR;201807121820;22.3;119;24.1;22.4;0.0;48.8
AGMDAR;201807121830;22.3;95;24.0;21.8;0.0;49.3
AGMDAR;201807121840;22.3;27;23.3;21.3;0.0;53.1
AGMDAR;201807121850;22.3;20;21.9;20.4;0.0;59.0
AGMDAR;201807121900;22.3;16;21.4;19.7;0.0;60.1
AGMDAR;201807121910;22.3;12;21.2;19.1;0.0;58.1
AGMDAR;201807121920;22.2;8;21.0;18.6;0.0;57.6
AGMDAR;201807121930;-;-;-;-;-;-
AGMDAR;201807121940;22.2;2;20.5;17.8;0.0;57.6
AGMDAR;201807121950;22.2;0;20.5;17.5;0.0;57.5
AGMDAR;201807122000;22.1;0;20.2;17.2;0.0;58.9
AGMDAR;201807122010;22.1;0;17.8;17.1;0.0;72.6
AGMDAR;201807122020;22.1;0;18.8;16.8;0.0;66.0
AGMDAR;201807122030;22.1;0;19.4;16.6;0.0;61.1
AGMDAR;201807122040;22.0;0;20.3;16.4;0.0;55.4
AGMDAR;201807122050;22.0;0;20.2;16.1;0.0;55.3
AGMDAR;201807122100;21.9;0;19.1;15.8;0.0;58.2
AGMDAR;201807122110;21.9;0;19.1;15.5;0.0;57.5
AGMDAR;201807122120;21.9;0;18.9;15.3;0.0;62.8
AGMDAR;201807122130;21.8;0;19.4;15.2;0.0;60.9
AGMDAR;201807122140;21.8;0;19.1;15.0;0.0;59.4
AGMDAR;201807122150;21.7;0;18.7;14.8;0.0;63.3
AGMDAR;201807122200;21.7;0;18.3;14.7;0.0;62.4
AGMDAR;201807122210;21.7;0;18.7;14.6;0.0;60.7
AGMDAR;201807122220;21.6;0;18.5;14.6;0.0;60.9
AGMDAR;201807122230;21.6;0;18.7;14.6;0.0;57.2
AGMDAR;201807122240;21.5;0;19.0;14.5;0.0;55.2
AGMDAR;201807122250;21.5;0;18.9;14.5;0.0;55.5
AGMDAR;201807122300;21.4;0;19.1;14.3;0.0;54.8
AGMDAR;201807122310;21.4;0;19.1;14.2;0.0;55.3
AGMDAR;201807122320;21.4;0;18.4;14.1;0.0;58.0
AGMDAR;201807122330;21.3;0;18.0;13.9;0.0;59.7
AGMDAR;201807122340;21.3;0;17.6;13.9;0.0;62.7
AGMDAR;201807122350;21.2;0;16.8;13.8;0.0;66.7
AGMDAR;201807130000;21.2;0;17.2;13.8;0.0;64.3
AGMDAR;201807130010;21.2;0;17.6;13.7;0.0;62.7
AGMDAR;201807130020;21.1;0;16.4;13.7;0.0;68.6
AGMDAR;201807130030;21.1;0;15.8;13.8;0.0;71.4
AGMDAR;201807130040;21.0;0;16.6;13.8;0.0;67.0
AGMDAR;201807130050;21.0;0;17.5;13.6;0.0;62.2
AGMDAR;201807130100;21.0;0;15.9;13.6;0.0;71.5
AGMDAR;201807130110;20.9;0;16.0;13.7;0.0;70.5
AGMDAR;201807130120;20.9;0;16.8;13.6;0.0;66.5
AGMDAR;201807130130;20.8;0;17.0;13.3;0.0;66.0
AGMDAR;201807130140;20.8;0;16.6;13.5;0.0;67.8
AGMDAR;201807130150;20.8;0;17.6;13.3;0.0;62.2
AGMDAR;201807130200;20.7;0;17.9;13.2;0.0;59.7
AGMDAR;201807130210;20.7;0;16.9;13.1;0.0;62.6
AGMDAR;201807130220;20.7;0;17.0;13.0;0.0;61.6
AGMDAR;201807130230;20.6;0;16.7;12.9;0.0;63.4
AGMDAR;201807130240;20.6;0;16.6;12.7;0.0;63.5
AGMDAR;201807130250;20.6;0;16.3;12.7;0.0;64.3
AGMDAR;201807130300;20.5;0;16.4;12.7;0.0;63.6
AGMDAR;201807130310;20.5;0;16.0;12.8;0.0;65.7
AGMDAR;201807130320;20.4;0;16.0;12.6;0.0;65.9
AGMDAR;201807130330;20.4;0;16.1;12.5;0.0;65.4
AGMDAR;201807130340;20.4;0;15.8;12.4;0.0;66.8
AGMDAR;201807130350;20.3;2;16.1;12.6;0.0;65.7
AGMDAR;201807130400;20.3;5;15.6;12.4;0.0;69.0
AGMDAR;201807130410;20.3;12;15.7;12.7;0.0;68.0
AGMDAR;201807130420;20.2;28;15.5;13.0;0.0;70.9
AGMDAR;201807130430;20.2;49;15.4;13.5;0.0;70.8
AGMDAR;201807130440;20.2;72;15.4;14.5;0.0;70.8
AGMDAR;201807130450;20.2;96;15.6;15.4;0.0;70.0
AGMDAR;201807130500;20.1;123;16.3;16.2;0.0;68.8
AGMDAR;201807130510;20.1;153;16.7;17.1;0.0;70.2
AGMDAR;201807130520;20.1;183;17.5;19.0;0.0;69.8
AGMDAR;201807130530;20.1;211;17.7;20.3;0.0;69.3
AGMDAR;201807130540;20.0;239;17.8;21.0;0.0;67.3
AGMDAR;201807130550;20.0;271;18.1;21.3;0.0;68.0
AGMDAR;201807130600;20.0;304;18.4;21.7;0.0;68.3
AGMDAR;201807130610;20.0;338;18.9;22.2;0.0;66.9
AGMDAR;201807130620;20.0;369;18.9;22.9;0.0;67.5
AGMDAR;201807130630;-;-;-;-;-;-
AGMDAR;201807130640;20.0;432;20.3;24.2;0.0;62.9
AGMDAR;201807130650;20.0;463;20.1;24.2;0.0;63.3
AGMDAR;201807130700;20.0;493;20.4;24.8;0.0;63.3
AGMDAR;201807130710;20.0;523;20.2;26.5;0.0;63.4
AGMDAR;201807130720;20.0;554;21.0;27.2;0.0;59.2
AGMDAR;201807130730;20.0;583;21.4;27.5;0.0;54.1
AGMDAR;201807130740;20.1;611;21.2;28.6;0.0;55.5
AGMDAR;201807130750;20.1;638;21.6;29.8;0.0;54.9
AGMDAR;201807130800;20.1;666;21.7;30.7;0.0;54.6
AGMDAR;201807130810;20.1;694;22.4;31.3;0.0;51.5
AGMDAR;201807130820;20.1;720;22.4;32.4;0.0;50.0
AGMDAR;201807130830;20.2;681;22.9;33.6;0.0;50.1
AGMDAR;201807130840;20.2;754;22.4;33.3;0.0;50.1
AGMDAR;201807130850;20.3;789;22.9;33.6;0.0;48.9
AGMDAR;201807130900;20.3;812;23.1;34.5;0.0;48.4
AGMDAR;201807130910;20.3;833;23.5;35.4;0.0;48.6
AGMDAR;201807130920;20.4;852;23.5;35.8;0.0;48.2
AGMDAR;201807130930;20.4;869;23.8;36.4;0.0;48.2
AGMDAR;201807130940;20.5;887;24.1;36.7;0.0;46.8
AGMDAR;201807130950;20.5;903;24.4;37.5;0.0;46.8
AGMDAR;201807131000;20.6;918;24.3;37.2;0.0;45.6
AGMDAR;201807131010;20.7;930;24.8;38.3;0.0;44.4
AGMDAR;201807131020;20.7;940;25.1;39.0;0.0;42.6
AGMDAR;201807131030;20.8;954;24.9;38.8;0.0;41.4
AGMDAR;201807131040;20.9;966;25.3;39.8;0.0;38.8
AGMDAR;201807131050;21.0;985;26.0;41.7;0.0;37.7
AGMDAR;201807131100;21.1;982;26.5;42.8;0.0;35.5
AGMDAR;201807131110;21.2;1033;26.8;42.6;0.0;32.3
AGMDAR;201807131120;21.2;952;26.6;42.9;0.0;33.2
AGMDAR;201807131130;21.3;867;26.4;40.9;0.0;35.6
AGMDAR;201807131140;21.4;794;26.6;42.0;0.0;35.4
AGMDAR;201807131150;21.5;994;27.0;41.7;0.0;34.2
AGMDAR;201807131200;21.6;973;27.6;43.0;0.0;33.8
AGMDAR;201807131210;21.7;974;27.6;43.0;0.0;33.7
AGMDAR;201807131220;21.8;958;27.9;44.0;0.0;34.7
AGMDAR;201807131230;21.8;973;28.1;44.5;0.0;34.6
AGMDAR;201807131240;21.9;887;28.0;43.5;0.0;34.0
AGMDAR;201807131250;22.0;915;27.9;40.7;0.0;34.2
AGMDAR;201807131300;22.1;809;28.1;40.2;0.0;34.2
AGMDAR;201807131310;22.2;367;27.4;36.3;0.0;36.6
AGMDAR;201807131320;22.3;388;27.6;35.9;0.0;37.4
AGMDAR;201807131330;22.3;745;27.7;35.3;0.0;36.4
AGMDAR;201807131340;22.4;908;28.6;38.1;0.0;33.3
AGMDAR;201807131350;22.5;491;27.9;35.6;0.0;36.4
AGMDAR;201807131400;22.5;921;28.7;36.8;0.0;33.5
AGMDAR;201807131410;22.6;859;28.8;36.9;0.0;33.3
AGMDAR;201807131420;22.6;792;28.8;36.6;0.0;32.7
AGMDAR;201807131430;22.7;804;28.9;36.1;0.0;33.1
AGMDAR;201807131440;22.7;621;28.9;35.0;0.0;33.3
AGMDAR;201807131450;22.8;619;28.7;34.3;0.0;32.5
AGMDAR;201807131500;22.8;779;28.9;34.1;0.0;33.2
AGMDAR;201807131510;22.9;545;28.8;33.1;0.0;33.4
AGMDAR;201807131520;22.9;700;28.8;32.5;0.0;33.5
AGMDAR;201807131530;22.9;229;28.0;30.6;0.0;34.7
AGMDAR;201807131540;23.0;167;27.3;29.0;0.0;36.2
AGMDAR;201807131550;23.0;136;27.0;28.3;0.0;38.0
AGMDAR;201807131600;23.0;135;26.8;27.7;0.0;38.5
AGMDAR;201807131610;23.0;173;26.9;27.7;0.0;38.1
AGMDAR;201807131620;23.0;179;27.0;27.9;0.0;38.7
AGMDAR;201807131630;23.1;188;27.0;28.0;0.0;40.8
AGMDAR;201807131640;23.1;205;27.0;28.2;0.0;40.2
AGMDAR;201807131650;23.1;181;27.1;28.2;0.0;41.2
AGMDAR;201807131700;23.1;170;26.9;27.7;0.0;38.6
AGMDAR;201807131710;23.1;215;27.0;27.4;0.0;38.2
AGMDAR;201807131720;23.1;208;27.1;27.3;0.0;38.1
AGMDAR;201807131730;23.1;161;26.8;26.7;0.0;37.5
AGMDAR;201807131740;23.1;226;27.0;25.7;0.0;37.3
AGMDAR;201807131750;23.1;126;26.8;24.9;0.0;37.5
AGMDAR;201807131800;23.0;69;25.8;23.8;0.0;39.9
AGMDAR;201807131810;23.0;73;25.7;22.9;0.0;40.1
AGMDAR;201807131820;23.0;92;25.9;22.4;0.0;39.1
AGMDAR;201807131830;23.0;73;25.4;22.0;0.0;41.7
AGMDAR;201807131840;23.0;27;24.6;21.4;0.0;42.1
AGMDAR;201807131850;23.0;21;24.2;20.7;0.0;42.2
AGMDAR;201807131900;23.0;19;23.8;20.1;0.0;43.3
AGMDAR;201807131910;22.9;17;23.8;19.8;0.0;42.4
AGMDAR;201807131920;22.9;11;24.1;19.6;0.0;41.4
AGMDAR;201807131930;-;-;-;-;-;-
AGMDAR;201807131940;22.9;2;23.8;19.1;0.0;43.1
AGMDAR;201807131950;22.8;0;24.1;19.1;0.0;42.5
AGMDAR;201807132000;22.8;0;23.7;19.0;0.0;43.6
AGMDAR;201807132010;22.8;0;22.9;18.9;0.0;46.4
AGMDAR;201807132020;22.7;0;23.2;18.7;0.0;45.7
